date,code,open,high,low,close,volume,value,trans,adj,exchange,datasource,log_return
2020-10-15,SPY,488.56,488.56,486.84,487.2,104,50748,10,1,AXW,TME,-0.005730674708985095
2020-10-16,SPY,490.32,492.37,490.32,491.09,90,44226,8,1,AXW,TME,0.007952693990554866
2020-10-19,SPY,491.37,492.18,490.35,492.0,1343,658837,12,1,AXW,TME,0.0018513061060659052
2020-10-20,SPY,487.09,492.02,487.0,487.72,65,31684,7,1,AXW,TME,-0.00873724580024408
2020-10-21,SPY,488.87,488.87,487.71,487.76,69,33657,5,1,AXW,TME,8.201090749652554e-05
2020-10-22,SPY,483.08,483.08,480.0,480.55,1557,748858,25,1,AXW,TME,-0.01489220033026722
2020-10-23,SPY,485.0,485.0,484.26,484.69,54,26184,7,1,AXW,TME,0.008578230050867126
2020-10-26,SPY,483.0,484.69,481.67,482.3,202,97378,12,1,AXW,TME,-0.004943184245234254
2020-10-27,SPY,477.77,478.2,477.0,477.72,287,137059,16,1,AXW,TME,-0.009541540274700068
2020-10-28,SPY,477.0,477.0,470.66,470.66,1195,563509,29,1,AXW,TME,-0.014888821821412237
2020-10-29,SPY,462.23,467.73,462.23,467.15,1232,575279,27,1,AXW,TME,-0.0074855597398494145
2020-10-30,SPY,468.0,468.0,464.0,464.0,579,269376,29,1,AXW,TME,-0.0067658530127093575
2020-11-02,SPY,465.59,467.84,464.0,467.5,374,174286,30,1,AXW,TME,0.007514796502486364
2020-11-03,SPY,470.0,472.2,468.74,472.01,2187,1031274,31,1,AXW,TME,0.009600823073062122
2020-11-04,SPY,472.31,481.0,468.3,478.0,2989,1411874,51,1,AXW,TME,0.012610560689652108
2020-11-05,SPY,480.0,483.85,478.0,483.85,215,103258,17,1,AXW,TME,0.012164208835495509
2020-11-06,SPY,484.0,484.0,479.18,479.28,3339,1601217,18,1,AXW,TME,-0.009489963551282109
2020-11-09,SPY,487.0,488.65,484.34,488.5,352,171449,18,1,AXW,TME,0.019054493707168007
2020-11-10,SPY,489.16,489.16,482.24,482.24,604,294526,34,1,AXW,TME,-0.012897556044706725
2020-11-11,SPY,480.0,486.79,480.0,485.0,349,169355,19,1,AXW,TME,0.00570697549935257
2020-11-12,SPY,491.25,491.25,487.43,487.43,984,481714,14,1,AXW,TME,0.004997799446834672
2020-11-13,SPY,490.0,490.0,487.45,488.56,128,62488,21,1,AXW,TME,0.0023155985305613933
2020-11-17,SPY,490.21,504.84,490.21,493.0,271,134111,29,1,AXW,TME,0.009046885127810685
2020-11-18,SPY,493.0,495.0,493.0,494.15,4352,2151637,26,1,AXW,TME,0.002329940779502759
2020-11-19,SPY,489.01,489.01,488.0,488.08,142,69389,17,1,AXW,TME,-0.012359787978595846
2020-11-20,SPY,490.0,490.0,488.2,488.81,515,251734,16,1,AXW,TME,0.0014945390696602427
2020-11-23,SPY,488.9,488.9,486.45,487.25,2012,980069,18,1,AXW,TME,-0.0031965275255869965
2020-11-24,SPY,491.49,493.33,491.37,493.33,1397,688067,16,1,AXW,TME,0.012400982922797102
2020-11-25,SPY,494.0,496.28,494.0,495.65,914,452966,33,1,AXW,TME,0.004691711168439075
2020-11-26,SPY,494.75,494.75,492.69,493.57,2276,1122027,15,1,AXW,TME,-0.004205339692643908
2020-11-27,SPY,493.57,493.57,490.5,490.5,313,153554,10,1,AXW,TME,-0.006239413780844771
2020-11-30,SPY,495.0,495.0,490.0,490.0,187,91736,12,1,AXW,TME,-0.0010198879007455228
2020-12-01,SPY,495.0,496.49,494.5,495.65,171,84805,13,1,AXW,TME,0.011464641374234162
2020-12-02,SPY,495.67,496.44,494.2,495.52,626,310141,15,1,AXW,TME,-0.00026231625401384567
2020-12-03,SPY,496.01,496.01,494.6,494.89,146,72307,11,1,AXW,TME,-0.0012722005734411687
2020-12-04,SPY,494.96,494.96,493.26,494.5,203,100261,22,1,AXW,TME,-0.0007883645886845787
2020-12-07,SPY,495.08,498.43,495.08,496.57,658,327193,14,1,AXW,TME,0.00417730939309887
2020-12-08,SPY,497.5,497.5,495.3,495.3,155,76943,10,1,AXW,TME,-0.0025608208616735924
2020-12-09,SPY,496.01,501.12,496.01,499.81,254,126980,18,1,AXW,TME,0.009064386609703871
2020-12-10,SPY,498.9,500.0,491.55,491.55,322,159050,21,1,AXW,TME,-0.016664362390962514
2020-12-11,SPY,495.0,495.0,484.66,484.66,576,280691,26,1,AXW,TME,-0.014116049640365615
2020-12-14,SPY,487.83,489.07,487.0,488.46,1112,542589,20,1,AXW,TME,0.007809970641373591
2020-12-15,SPY,489.0,489.0,484.3,486.21,314,152531,19,1,AXW,TME,-0.00461695547580343
2020-12-16,SPY,490.0,490.12,488.6,488.6,143,69987,10,1,AXW,TME,0.004903529485502306
2020-12-17,SPY,489.46,489.46,488.29,489.37,87,42528,8,1,AXW,TME,0.001574690755566856
2020-12-18,SPY,489.5,490.0,487.0,487.02,243,118582,20,1,AXW,TME,-0.004813659578067773
2020-12-21,SPY,495.0,495.0,486.0,487.77,351,171223,30,1,AXW,TME,0.0015387932744339837
2020-12-22,SPY,487.2,488.95,486.95,487.0,993,483641,23,1,AXW,TME,-0.0015798601929835115
2020-12-23,SPY,489.0,489.0,486.5,486.5,99,48233,14,1,AXW,TME,-0.0010272214565300254
2020-12-24,SPY,489.0,489.0,485.95,486.32,166,80746,12,1,AXW,TME,-0.0003700581855926731
2020-12-29,SPY,489.0,492.75,488.5,492.03,377,185365,31,1,AXW,TME,0.011672846802660163
2020-12-30,SPY,495.0,495.0,486.53,486.53,257,125545,22,1,AXW,TME,-0.011241125564521337
2020-12-31,SPY,487.0,487.0,484.0,484.0,478,232340,22,1,AXW,TME,-0.0052136579619742
2021-01-04,SPY,485.01,486.68,484.0,485.78,207,100573,31,1,AXW,TME,0.003670939798530928
2021-01-05,SPY,486.0,486.0,478.69,478.8,409,197210,39,1,AXW,TME,-0.014472872831344612
2021-01-06,SPY,479.72,480.81,474.52,474.52,223,106685,23,1,AXW,TME,-0.008979206890915583
2021-01-07,SPY,479.12,482.5,479.12,481.64,303,145706,17,1,AXW,TME,0.014893180231115728
2021-01-08,SPY,491.27,491.27,488.19,490.93,163,79801,14,1,AXW,TME,0.01910460441553094
2021-01-11,SPY,492.02,493.69,491.52,492.04,933,459314,32,1,AXW,TME,0.002258462561035272
2021-01-12,SPY,494.0,494.0,491.93,492.93,478,235427,19,1,AXW,TME,0.001807162131265002
2021-01-13,SPY,493.0,493.0,487.5,490.24,182,89020,17,1,AXW,TME,-0.005472109019677565
2021-01-14,SPY,491.5,493.0,490.96,492.04,227,111613,16,1,AXW,TME,0.003664946888412414
2021-01-15,SPY,492.0,492.0,486.0,486.0,278,135648,38,1,AXW,TME,-0.012351390100090592
2021-01-18,SPY,488.0,489.08,486.5,489.04,236,115019,36,1,AXW,TME,0.006235661819976316
2021-01-19,SPY,488.01,491.33,488.01,490.16,54,26468,13,1,AXW,TME,0.002287582696929266
2021-01-20,SPY,493.87,493.87,490.9,491.69,542,267060,15,1,AXW,TME,0.0031165681894524283
2021-01-21,SPY,493.43,496.57,493.43,495.62,359,177870,18,1,AXW,TME,0.007961067458990466
2021-01-22,SPY,495.7,495.7,494.3,494.67,150,74245,13,1,AXW,TME,-0.0019186304848555105
2021-01-25,SPY,496.0,498.18,496.0,496.85,336,166981,13,1,AXW,TME,0.004397296096385746
2021-01-27,SPY,498.01,498.01,495.32,495.35,290,143876,30,1,AXW,TME,-0.0030235862583330945
2021-01-28,SPY,489.56,490.3,485.0,489.12,535,261153,44,1,AXW,TME,-0.01265672527651489
2021-01-29,SPY,500.0,500.0,488.0,488.0,597,292694,29,1,AXW,TME,-0.0022924522893772075
2021-02-01,SPY,492.0,492.0,481.7,485.95,200,97000,40,1,AXW,TME,-0.004209667903667573
2021-02-02,SPY,491.09,496.59,491.09,496.59,300,148238,23,1,AXW,TME,0.02165899799070421
2021-02-03,SPY,502.88,503.4,502.33,502.64,375,188552,23,1,AXW,TME,0.012109472154507752
2021-02-04,SPY,506.0,506.0,500.11,500.11,130,65392,27,1,AXW,TME,-0.005046133868951046
2021-02-05,SPY,508.15,518.31,507.42,509.08,381,194037,29,1,AXW,TME,0.017777100898105917
2021-02-08,SPY,508.11,508.62,506.1,507.17,211,107052,22,1,AXW,TME,-0.003758922015142007
2021-02-09,SPY,507.0,507.66,505.0,505.0,442,223795,36,1,AXW,TME,-0.004287823833344575
2021-02-10,SPY,506.0,507.1,505.0,507.0,588,297908,12,1,AXW,TME,0.003952574315823342
2021-02-11,SPY,507.5,507.5,504.22,504.22,95,48008,13,1,AXW,TME,-0.005498322825181016
2021-02-12,SPY,507.5,507.5,503.54,503.57,442,222759,23,1,AXW,TME,-0.0012899514584030665
2021-02-15,SPY,508.0,508.0,506.93,507.01,375,190169,30,1,AXW,TME,0.00680799795494874
2021-02-16,SPY,507.13,507.79,506.39,507.27,893,452588,28,1,AXW,TME,0.0005126789558995236
2021-02-17,SPY,507.2,507.2,505.28,506.95,314,159021,32,1,AXW,TME,-0.0006310268198586986
2021-02-18,SPY,510.0,510.0,505.1,505.14,117,59346,21,1,AXW,TME,-0.0035767608209612356
2021-02-19,SPY,507.2,507.2,501.0,502.05,264,132520,19,1,AXW,TME,-0.006135902252182312
2021-02-22,SPY,497.16,497.16,493.89,494.1,704,349441,57,1,AXW,TME,-0.015961790473740956
2021-02-23,SPY,500.0,500.0,486.01,491.17,482,236618,37,1,AXW,TME,-0.005947625802487165
2021-02-24,SPY,490.94,490.94,488.0,489.62,496,242801,29,1,AXW,TME,-0.003160720012223371
2021-02-25,SPY,492.08,493.78,492.0,492.7,167,82279,24,1,AXW,TME,0.006270889512923716
2021-02-26,SPY,497.8,497.8,485.0,487.85,416,202865,52,1,AXW,TME,-0.009892487995958236
2021-03-01,SPY,497.8,497.8,494.0,495.04,510,252366,23,1,AXW,TME,0.014630585830742213
2021-03-02,SPY,502.8,502.8,500.38,500.8,355,177993,27,1,AXW,TME,0.01156825240118743
2021-03-03,SPY,496.67,500.59,494.7,496.27,509,252795,28,1,AXW,TME,-0.00908668632960071
2021-03-04,SPY,497.52,497.52,487.21,487.21,1107,542896,36,1,AXW,TME,-0.01842489181968516
2021-03-05,SPY,487.5,488.17,485.72,487.94,466,227250,33,1,AXW,TME,0.0014972058378004
2021-03-08,SPY,500.01,501.5,496.56,496.56,131,65474,19,1,AXW,TME,0.017511874630993827
2021-03-09,SPY,500.0,503.27,500.0,503.27,65,32617,13,1,AXW,TME,0.013422483303909983
2021-03-10,SPY,503.28,503.66,502.09,502.98,224,112681,22,1,AXW,TME,-0.0005763975314861543
2021-03-11,SPY,503.64,506.09,503.64,504.65,291,147105,23,1,AXW,TME,0.003314711807047413
2021-03-12,SPY,506.01,506.89,505.84,506.26,152,76947,19,1,AXW,TME,0.0031852516272105292
2021-03-15,SPY,506.27,510.72,506.27,510.0,1202,612509,33,1,AXW,TME,0.007360354406292537
2021-03-16,SPY,510.5,512.9,510.34,512.72,340,173998,33,1,AXW,TME,0.005319161477600027
2021-03-17,SPY,514.1,514.1,512.07,512.07,668,342703,53,1,AXW,TME,-0.001268552751620145
2021-03-18,SPY,512.65,522.67,507.94,507.94,434,221614,42,1,AXW,TME,-0.008098004077653116
2021-03-19,SPY,508.79,508.8,505.49,506.59,359,181732,19,1,AXW,TME,-0.002661332433348662
2021-03-22,SPY,506.51,506.51,503.79,504.48,151,76346,25,1,AXW,TME,-0.0041738021365988415
2021-03-23,SPY,507.0,509.64,507.0,509.64,168,85455,19,1,AXW,TME,0.010176398316429372
2021-03-24,SPY,512.06,513.62,512.06,513.59,105,53872,17,1,AXW,TME,0.007720687668036139
2021-03-25,SPY,525.96,525.96,511.56,511.56,223,114467,27,1,AXW,TME,-0.003960401216097017
2021-03-26,SPY,515.01,526.89,512.84,512.84,285,147002,23,1,AXW,TME,0.0024990251193808028
2021-03-29,SPY,525.0,525.0,516.3,517.18,1133,585279,32,1,AXW,TME,0.008427070705260473
2021-03-30,SPY,517.51,519.96,517.5,517.6,76,39435,18,1,AXW,TME,0.0008117667969304635
2021-03-31,SPY,526.0,526.0,518.8,519.94,839,435294,6,1,AXW,TME,0.004510677116080759
2021-04-01,SPY,524.0,524.74,522.01,524.74,208,108909,20,1,AXW,TME,0.00918948152272596
2021-04-06,SPY,531.06,532.6,531.0,531.0,342,181756,34,1,AXW,TME,0.011859119416441143
2021-04-07,SPY,532.0,532.01,530.0,530.42,335,177953,34,1,AXW,TME,-0.0010928756905433674
2021-04-08,SPY,535.16,537.0,534.99,535.35,640,343567,29,1,AXW,TME,0.00925159305288369
2021-04-09,SPY,536.0,537.31,535.35,537.2,279,149614,25,1,AXW,TME,0.003449726044803564
2021-04-12,SPY,540.0,541.0,539.5,540.68,260,140507,29,1,AXW,TME,0.006457141966544393
2021-04-13,SPY,540.06,551.49,540.06,541.31,477,258622,33,1,AXW,TME,0.0011645210606304672
2021-04-14,SPY,541.41,541.42,537.21,540.0,264,142330,28,1,AXW,TME,-0.0024229881179372147
2021-04-15,SPY,533.42,535.53,530.0,533.5,1953,1041669,45,1,AXW,TME,-0.012110068816512042
2021-04-16,SPY,551.45,551.45,537.0,537.56,1278,687596,21,1,AXW,TME,0.007581310937055178
2021-04-19,SPY,540.01,540.64,538.0,538.0,567,305423,26,1,AXW,TME,0.0008181784829209895
2021-04-20,SPY,540.98,540.98,533.5,534.0,499,267478,44,1,AXW,TME,-0.0074627212015896
2021-04-21,SPY,535.01,535.01,533.0,533.15,132,70472,14,1,AXW,TME,-0.0015930284960063192
2021-04-22,SPY,541.0,541.0,535.0,537.0,62,33296,11,1,AXW,TME,0.007195284044676222
2021-04-23,SPY,537.0,537.0,534.05,534.05,358,191571,21,1,AXW,TME,-0.005508626973160289
2021-04-26,SPY,536.11,538.25,536.11,537.63,193,103626,24,1,AXW,TME,0.006681123687702688
2021-04-27,SPY,538.01,538.01,535.67,536.19,104,55825,14,1,AXW,TME,-0.0026820153530100212
2021-04-28,SPY,536.21,540.78,536.21,539.01,215,115718,23,1,AXW,TME,0.005245547742193462
2021-04-29,SPY,540.0,540.0,535.37,537.72,211,113367,18,1,AXW,TME,-0.0023961450265384053
2021-04-30,SPY,537.0,540.31,537.0,539.68,253,136625,13,1,AXW,TME,0.0036383927272878973
2021-05-03,SPY,540.5,543.21,540.5,541.28,384,208271,32,1,AXW,TME,0.0029603337190582685
2021-05-04,SPY,543.21,543.21,538.0,538.55,187,100955,29,1,AXW,TME,-0.0050563622356191275
2021-05-05,SPY,538.55,539.89,538.5,538.5,179,96564,14,1,AXW,TME,-9.28462003358857e-05
2021-05-06,SPY,539.0,539.34,536.18,537.46,288,154889,17,1,AXW,TME,-0.0019331579684782824
2021-05-07,SPY,541.0,541.15,537.46,539.5,484,260635,17,1,AXW,TME,0.003788446070224248
2021-05-10,SPY,541.0,541.0,537.73,537.73,456,245942,35,1,AXW,TME,-0.0032862092457088153
2021-05-11,SPY,539.99,539.99,530.0,531.8,375,199912,50,1,AXW,TME,-0.011089096643561227
2021-05-12,SPY,532.01,532.02,527.22,528.28,760,402173,38,1,AXW,TME,-0.006641032633315775
2021-05-13,SPY,530.0,530.0,525.46,525.46,284,149756,31,1,AXW,TME,-0.005352376738591842
2021-05-14,SPY,530.0,534.7,530.0,534.7,177,94425,20,1,AXW,TME,0.01743177251767422
2021-05-17,SPY,536.25,537.47,535.5,536.0,737,395182,20,1,AXW,TME,0.002428319116116086
2021-05-18,SPY,537.37,537.37,534.7,535.6,297,159041,28,1,AXW,TME,-0.0007465472537844706
2021-05-19,SPY,536.01,536.01,527.0,528.09,175,92578,31,1,AXW,TME,-0.01412089009102685
2021-05-20,SPY,528.1,531.93,528.1,531.5,139,73808,14,1,AXW,TME,0.0064364740560119245
2021-05-21,SPY,545.0,545.0,535.0,535.97,216,115908,16,1,AXW,TME,0.008374991573158344
2021-05-24,SPY,537.0,540.07,537.0,538.9,310,166846,19,1,AXW,TME,0.005451835584289858
2021-05-25,SPY,542.81,542.81,540.55,541.4,127,68884,14,1,AXW,TME,0.004628352240749783
2021-05-26,SPY,541.4,541.5,539.0,539.01,148,79959,18,1,AXW,TME,-0.004424253567610362
2021-05-27,SPY,540.0,542.5,540.0,541.0,236,127510,15,1,AXW,TME,0.003685155233891222
2021-05-28,SPY,543.89,544.5,543.4,544.0,286,155576,18,1,AXW,TME,0.0055299680094611755
2021-05-31,SPY,545.0,546.9,543.99,543.99,263,143320,21,1,AXW,TME,-1.838252189868014e-05
2021-06-01,SPY,545.0,545.0,541.0,542.04,949,514410,34,1,AXW,TME,-0.003591064879530902
2021-06-02,SPY,542.0,549.99,540.17,541.03,206,111501,20,1,AXW,TME,-0.001865069280420159
2021-06-03,SPY,541.04,545.15,541.04,545.15,103,56011,15,1,AXW,TME,0.007586255978297794
2021-06-04,SPY,547.48,547.5,545.4,545.96,1188,649806,18,1,AXW,TME,0.0014847268356040046
2021-06-07,SPY,546.01,550.0,544.64,545.0,251,136955,26,1,AXW,TME,-0.0017599183247507492
2021-06-08,SPY,545.17,545.67,544.84,545.6,333,181623,19,1,AXW,TME,0.0011003118660082797
2021-06-09,SPY,548.0,548.0,546.67,547.04,34,18598,9,1,AXW,TME,0.0026358193617386336
2021-06-10,SPY,547.09,547.09,546.0,546.98,220,120269,21,1,AXW,TME,-0.00010968720875326528
2021-06-11,SPY,546.98,546.98,545.73,546.84,368,201047,16,1,AXW,TME,-0.00025598361844631916
2021-06-15,SPY,547.21,553.4,547.21,552.99,608,335867,38,1,AXW,TME,0.011183663112400297
2021-06-16,SPY,552.3,553.52,550.75,552.97,359,198349,30,1,AXW,TME,-3.616767333750915e-05
2021-06-17,SPY,554.0,554.0,547.5,551.6,282,155435,19,1,AXW,TME,-0.0024806045837077297
2021-06-18,SPY,558.04,560.49,556.9,559.46,626,349469,23,1,AXW,TME,0.014148886873197392
2021-06-21,SPY,563.0,563.0,549.09,551.1,599,331278,46,1,AXW,TME,-0.015055751903154523
2021-06-22,SPY,551.22,562.26,551.22,562.26,350,196136,20,1,AXW,TME,0.020048095474597644
2021-06-23,SPY,562.3,562.97,560.3,562.78,810,454308,16,1,AXW,TME,0.0009244116423059439
2021-06-24,SPY,562.78,562.78,559.62,559.7,283,158703,29,1,AXW,TME,-0.005487862108779184
2021-06-25,SPY,560.46,561.8,559.76,560.1,168,94245,19,1,AXW,TME,0.000714413318472706
2021-06-28,SPY,576.91,576.91,562.5,563.27,174,98773,18,1,AXW,TME,0.005643747677439289
2021-06-29,SPY,566.13,566.37,565.11,566.09,257,145354,32,1,AXW,TME,0.004993989269818113
2021-06-30,SPY,571.0,571.04,569.0,570.0,308,175536,23,1,AXW,TME,0.006883284665551636
2021-07-01,SPY,571.01,574.44,571.0,573.36,274,157098,34,1,AXW,TME,0.005877430857068083
2021-07-02,SPY,584.99,584.99,577.63,577.88,129,74563,15,1,AXW,TME,0.007852442975516833
2021-07-05,SPY,577.25,578.01,576.0,577.64,351,202617,38,1,AXW,TME,-0.000415397402816234
2021-07-06,SPY,580.01,580.01,571.93,571.93,649,373182,51,1,AXW,TME,-0.009934230989696334
2021-07-07,SPY,572.01,578.96,572.01,578.0,205,118378,23,1,AXW,TME,0.010557262403709593
2021-07-08,SPY,582.01,582.51,581.92,582.2,152,88469,19,1,AXW,TME,0.007240162639145381
2021-07-09,SPY,585.02,585.02,578.24,579.32,121,70240,27,1,AXW,TME,-0.0049590293788672165
2021-07-12,SPY,583.0,583.09,580.84,581.63,263,152971,25,1,AXW,TME,0.003979504799547494
2021-07-13,SPY,585.19,585.74,583.0,583.0,396,231648,25,1,AXW,TME,0.0023526796182891155
2021-07-14,SPY,585.24,586.0,583.0,584.31,435,254225,26,1,AXW,TME,0.0022444775594255718
2021-07-15,SPY,588.37,588.37,583.0,583.0,600,350764,38,1,AXW,TME,-0.002244477559425673
2021-07-16,SPY,583.11,585.9,583.11,585.6,209,122257,25,1,AXW,TME,0.004449776296609524
2021-07-19,SPY,585.9,585.9,581.1,582.5,476,277752,63,1,AXW,TME,-0.0053077772072462
2021-07-20,SPY,583.0,589.9,580.01,581.5,525,305581,55,1,AXW,TME,-0.0017182134811365277
2021-07-21,SPY,587.28,591.1,587.28,590.62,156,92000,20,1,AXW,TME,0.015561860644988977
2021-07-22,SPY,596.0,596.0,591.96,591.96,233,138205,34,1,AXW,TME,0.0022662324299390457
2021-07-23,SPY,596.0,607.98,592.0,592.61,137,81359,20,1,AXW,TME,0.0010974447525051532
2021-07-26,SPY,597.99,597.99,597.0,597.7,313,186952,27,1,AXW,TME,0.008552446044056241
2021-07-27,SPY,597.69,597.69,596.85,597.69,559,333970,32,1,AXW,TME,-1.6730941366825783e-05
2021-07-28,SPY,595.39,597.0,595.01,596.15,610,363645,26,1,AXW,TME,-0.002579911636700826
2021-07-29,SPY,600.11,605.0,593.88,594.0,421,250658,36,1,AXW,TME,-0.0036129938894959913
2021-07-30,SPY,595.01,595.01,591.8,592.2,355,210417,34,1,AXW,TME,-0.003034903695153936
2021-08-02,SPY,600.0,601.48,599.74,600.47,667,400561,35,1,AXW,TME,0.013868266236559918
2021-08-03,SPY,603.0,605.0,592.3,593.51,479,285867,75,1,AXW,TME,-0.011658618796611297
2021-08-04,SPY,595.05,596.88,595.0,596.28,432,257299,31,1,AXW,TME,0.004656292294789931
2021-08-05,SPY,596.35,596.92,595.0,595.0,234,139445,36,1,AXW,TME,-0.00214894985659971
2021-08-06,SPY,596.08,599.08,596.08,598.87,286,171065,20,1,AXW,TME,0.006483140635118161
2021-08-09,SPY,605.01,605.01,600.13,600.13,382,230114,30,1,AXW,TME,0.0021017522332327622
2021-08-10,SPY,605.01,606.0,602.7,602.7,337,203551,38,1,AXW,TME,0.004273262075017892
2021-08-11,SPY,606.01,606.01,602.5,603.76,1596,962665,43,1,AXW,TME,0.0017572074876143929
2021-08-12,SPY,606.01,606.01,602.92,603.57,355,214655,27,1,AXW,TME,-0.0003147441073582788
2021-08-13,SPY,605.0,610.0,605.0,607.92,195,118492,25,1,AXW,TME,0.007181270492274693
2021-08-16,SPY,618.01,620.03,604.09,607.31,525,318891,91,1,AXW,TME,-0.0010039252672057626
2021-08-17,SPY,610.19,611.64,608.6,611.0,267,163122,25,1,AXW,TME,0.0060575900772715996
2021-08-18,SPY,623.22,623.22,611.0,611.77,752,460696,45,1,AXW,TME,0.0012594357103622301
2021-08-19,SPY,607.96,611.77,607.96,610.0,342,208274,47,1,AXW,TME,-0.0028974377146004705
2021-08-20,SPY,612.13,618.0,612.13,616.55,126,77660,19,1,AXW,TME,0.010680465149182352
2021-08-23,SPY,621.4,633.82,621.4,622.66,302,188369,42,1,AXW,TME,0.009861201108706748
2021-08-24,SPY,625.0,638.63,620.4,620.4,362,225774,54,1,AXW,TME,-0.0036361921228624102
2021-08-25,SPY,635.2,635.2,617.2,618.98,820,507871,50,1,AXW,TME,-0.0022914693174785725
2021-08-26,SPY,620.01,620.02,617.0,617.27,707,436901,58,1,AXW,TME,-0.0027664325024446693
2021-08-27,SPY,624.09,624.09,617.29,618.1,213,131806,39,1,AXW,TME,0.001343727182767204
2021-08-30,SPY,624.99,624.99,616.0,617.92,799,493548,60,1,AXW,TME,-0.0002912574250781491
2021-08-31,SPY,620.0,621.81,618.81,618.81,533,330859,41,1,AXW,TME,0.0014392796384629326
2021-09-01,SPY,619.0,620.73,618.39,620.0,326,201915,29,1,AXW,TME,0.0019211991605247733
2021-09-02,SPY,619.09,619.09,614.0,614.0,1109,682827,99,1,AXW,TME,-0.009724549891994744
2021-09-03,SPY,612.49,614.79,612.49,613.35,478,293357,53,1,AXW,TME,-0.001059192668381449
2021-09-06,SPY,624.81,624.81,609.0,611.75,641,392381,80,1,AXW,TME,-0.0026120331559799865
2021-09-07,SPY,611.8,613.45,609.0,612.7,1026,626322,58,1,AXW,TME,0.0015517174088278086
2021-09-08,SPY,614.0,614.01,612.0,613.4,178,109181,39,1,AXW,TME,0.0011418319485420863
2021-09-09,SPY,613.4,613.4,611.51,611.51,272,166474,42,1,AXW,TME,-0.0030859434568737696
2021-09-10,SPY,612.8,614.58,609.93,610.05,255,155679,42,1,AXW,TME,-0.0023903872019341295
2021-09-13,SPY,609.99,609.99,606.49,608.65,815,495526,70,1,AXW,TME,-0.002297531165737854
2021-09-14,SPY,609.39,609.76,608.0,609.76,368,224037,29,1,AXW,TME,0.001822047269944792
2021-09-15,SPY,609.98,609.99,608.23,608.5,463,282054,61,1,AXW,TME,-0.002068524697968189
2021-09-16,SPY,608.66,612.84,608.66,612.84,610,372241,26,1,AXW,TME,0.007106978019970947
2021-09-17,SPY,614.3,616.38,611.12,611.15,1160,709976,64,1,AXW,TME,-0.0027614622242811537
2021-09-20,SPY,610.2,610.2,606.0,606.0,779,473332,55,1,AXW,TME,-0.008462442153957236
2021-09-21,SPY,604.99,604.99,599.0,600.61,742,445989,87,1,AXW,TME,-0.008934180642044456
2021-09-22,SPY,599.25,601.0,597.5,601.0,1195,715894,77,1,AXW,TME,0.0006491291079376643
2021-09-23,SPY,602.02,608.01,602.02,606.33,1436,872264,36,1,AXW,TME,0.008829457773580416
2021-09-24,SPY,607.58,608.32,607.4,607.82,413,251056,18,1,AXW,TME,0.002454393193568526
2021-09-27,SPY,611.82,613.01,611.82,613.01,363,222237,36,1,AXW,TME,0.008502463514498964
2021-09-28,SPY,607.93,609.28,605.99,606.34,722,438820,49,1,AXW,TME,-0.010940364175061472
2021-09-29,SPY,600.79,602.83,600.79,601.49,385,231583,34,1,AXW,TME,-0.008030974669165813
2021-09-30,SPY,606.71,607.61,605.68,606.91,381,231066,36,1,AXW,TME,0.008970599712541022
2021-10-01,SPY,595.26,595.32,590.98,593.0,1259,746637,74,1,AXW,TME,-0.02318611088744368
2021-10-04,SPY,596.41,599.09,595.15,596.55,601,359155,34,1,AXW,TME,0.005968661324083778
2021-10-05,SPY,592.93,592.93,587.49,590.67,940,554804,86,1,AXW,TME,-0.0099055744999586
2021-10-06,SPY,591.48,595.22,591.48,593.26,1601,950143,35,1,AXW,TME,0.00437526565199857
2021-10-07,SPY,599.09,601.02,599.0,600.76,141,84574,31,1,AXW,TME,0.012562768863530816
2021-10-08,SPY,600.89,601.67,599.6,600.74,167,100372,27,1,AXW,TME,-3.329171868800147e-05
2021-10-11,SPY,600.52,600.52,596.0,596.49,168,100572,27,1,AXW,TME,-0.007099751680592444
2021-10-12,SPY,598.01,598.01,589.0,589.21,471,279225,54,1,AXW,TME,-0.012279820328001505
2021-10-13,SPY,597.49,597.49,589.0,590.5,181,106770,33,1,AXW,TME,0.002186979027318917
2021-10-14,SPY,590.52,591.8,590.5,591.29,521,308061,30,1,AXW,TME,0.001336955157301562
2021-10-15,SPY,597.0,599.0,596.5,599.0,552,329726,14,1,AXW,TME,0.012955007320730868
2021-10-18,SPY,601.15,602.04,599.0,601.57,1430,859730,37,1,AXW,TME,0.004281306255502966
2021-10-19,SPY,604.72,604.72,600.3,600.3,463,278702,27,1,AXW,TME,-0.002113374113154983
2021-10-20,SPY,600.3,605.0,600.3,600.65,230,138733,25,1,AXW,TME,0.0005828719095866563
2021-10-21,SPY,602.47,602.47,599.41,599.41,918,550456,29,1,AXW,TME,-0.0020665640739701086
2021-10-22,SPY,606.23,607.88,605.9,606.7,403,244243,20,1,AXW,TME,0.012088596854838358
2021-10-25,SPY,606.73,606.8,605.52,606.0,492,298376,46,1,AXW,TME,-0.001154448878937742
2021-10-26,SPY,607.05,609.5,607.05,607.8,609,370749,37,1,AXW,TME,0.002965894413378248
2021-10-27,SPY,609.65,609.65,605.6,607.02,479,290917,31,1,AXW,TME,-0.0012841410368385831
2021-10-28,SPY,607.04,607.05,605.8,606.0,163,98892,28,1,AXW,TME,-0.001681753376539545
